37.7773 45.5763
9.10825 32.5037
20.9906 2.53914
22.7882 24.5598
35.0917 20.7801
42.41 24.807
10.6372 4.43434
43.0784 20.3513
24.0303 36.1538
16.3182 43.1867
34.5897 47.0763
16.3961 12.4775
13.9393 9.95056
37.2005 35.1604
0.480667 6.96585
15.0044 28.8919
36.7748 48.8433
27.4346 6.43178
22.6478 46.7681
33.9183 35.519
41.8363 13.7211
27.9656 13.2756
44.9721 46.7544
46.5789 19.2587
17.2002 9.05942 -1.83015
17.4368 49.0127 2.81256
33.4681 19.686 2.96664
35.8959 6.79037 -4.18894
28.1884 8.7817 -12.9397
16.5105 18.2104 5.4026
43.2127 38.6181 1.17664
34.019 49.4247 1.98981
34.0052 6.00452 -5.81283
33.3644 34.4676 4.78
16.8477 31.9452 -0.803441
16.9927 44.6409 6.42462
16.9179 48.6557 2.84854
40.0433 34.1823 3.36753
37.55 23.0003 6.90555
46.2706 13.7455 0.533005
46.0173 30.4376 1.60822
2.49489 28.3013 -1.17133
46.1135 18.4912 1.42223
14.4124 40.968 4.79893
32.8776 23.8517 3.58195
31.5485 49.3835 2.94377
49.7482 32.1451 0.391507
24.1951 36.1476 10.0415
43.4782 44.4456 0.506018
40.1349 29.9173 5.09177
37.1136 39.581 4.47005
23.9525 28.6935 1.571
16.3579 46.3164 4.38755
6.769 11.8992 0.327544
49.6139 14.4444 0.231039
49.1867 42.7686 0.0769058
37.0403 48.883 1.2388
45.2773 37.6461 0.739735
8.92514 45.7991 0.700475
20.4123 3.73394 -4.74918
18.685 44.8805 7.9764
30.7657 21.8665 1.435
0.799585 36.7473 -0.16308
47.2655 25.8553 1.49808
39.0164 39.6268 3.02697
31.8567 4.98825 -7.13411
15.096 34.3181 -0.009791
38.8455 31.2372 4.93573
33.4712 21.5232 3.79238
49.1607 37.7224 0.196169
42.0652 40.6034 1.32222
20.3284 0.0244141 -1.95128
44.6287 13.8203 0.77594
10.0009 46.881 0.827225
24.8955 5.13626 -9.6431
5.8092 1.84332 0.0548852
27.8619 7.61895 -12.6473
19.396 32.4534 1.89977
18.5034 48.5275 3.72178
27.4071 8.50093 -13.0707
13.2588 26.1315 -4.81422
17.2796 45.9273 5.50136
4.56709 17.3406 -0.625331
20.6168 37.9284 11.2693
23.7877 20.1865 5.62709
41.9828 49.8489 0.231085
12.8178 20.2368 -0.653865
15.9093 29.3756 -2.78798
49.704 44.9934 0.0382231
49.9542 8.65658 0.0269579
48.5778 45.3459 0.0582993
36.5841 49.8581 1.04228
29.2169 18.1371 -0.166844
41.7417 10.744 -0.105259
26.5511 8.9053 -12.9686
2.86874 31.8506 -0.929359
35.4122 8.85647 -5.0127
44.2228 21.7811 3.0882
10.8631 35.1482 -1.33739
42.2788 42.2361 1.0371
19.4006 8.52992 -4.79673
49.0677 19.2831 0.619666
11.3468 17.4184 0.506496
6.20289 32.4931 -1.94082
9.74761 32.4473 -3.20265
7.47856 8.43379 0.325913
36.0851 10.5762 -3.71238
42.7763 20.1529 3.63004
18.1249 2.81381 -2.48513
31.164 19.1549 0.923037
0.196844 4.61287 0.0192656
25.9575 1.48167 -4.86832
1.23447 13.0085 -0.0264492
49.559 34.4249 0.298417
40.8795 29.545 4.863
40.9024 45.4405 0.96285
28.9636 23.0873 0.687076
23.307 49.852 3.83027
38.6914 41.5387 2.9198
25.5516 18.862 3.25962
8.80612 36.5505 -0.685493
13.9866 14.4871 3.13113
45.0987 40.2982 0.545918
18.4896 42.9167 9.68016
16.5227 8.34071 -1.65558
10.0864 2.91147 0.0195994
16.2633 17.6946 5.30265
13.0406 30.7886 -4.24096
33.0561 34.1075 4.50958
9.23032 18.5354 -1.14883
3.07474 37.6568 -0.222731
17.6229 6.63778 -3.19386
37.6949 20.7099 5.96467
6.65761 28.1823 -3.33257
47.4487 47.2945 0.0592897
22.3533 5.7802 -8.32376
7.48619 37.9788 -0.220526
39.9487 27.9031 6.01831
34.8582 19.2831 3.82002
21.8925 6.14795 -8.07911
22.9072 1.72124 -4.3562
39.996 40.054 2.36486
3.12815 25.5043 -1.50376
44.5524 40.9726 0.596192
29.7647 37.9864 10.9454
38.2412 41.6059 3.22738
7.47246 41.9172 0.46866
37.64 42.7351 3.36509
7.37175 28.5546 -3.70866
30.1386 23.722 1.00566
41.7829 34.6995 2.45442
9.07163 18.3584 -1.0698
42.9624 37.7194 1.38108
44.8973 32.58 1.66574
16.1657 27.6269 -2.39515
25.2129 5.66271 -10.4482
12.3386 20.275 -1.10089
21.4423 41.4335 14.2258
40.7392 0.709555 -0.350953
14.9846 11.0492 1.16363
16.8111 10.7868 0.108633
40.6522 3.93994 -0.726774
15.6575 20.0705 2.94222
30.2133 28.4478 0.744082
26.3405 44.0977 12.995
13.8295 38.7326 3.26263
27.4194 49.0783 4.63092
12.2333 39.5184 2.21724
28.9605 7.07266 -11.7403
27.43 45.23 10.6556
1.38859 40.7315 -0.0191654
14.742 45.0865 3.93241
36.4452 21.6285 6.11989
44.0382 0.715658 -0.0971702
10.5976 11.2949 1.01928
32.8974 27.8481 3.35309
46.2142 8.97244 0.03353
9.59349 38.6593 0.418819
40.7758 45.1781 1.04918
38.6639 46.3134 1.52251
9.50346 35.1222 -1.46587
16.8722 8.2812 -1.99718
11.6443 31.0663 -4.31195
22.4265 9.99176 -8.00981
5.78173 37.6553 -0.340407
25.2037 15.3737 -0.82648
4.45418 29.31 -1.90479
40.8368 35.8547 2.58991
23.4062 33.7245 5.09335
36.4559 44.377 3.60307
45.7778 20.5496 1.93645
20.9082 36.0118 8.3358
46.5438 9.30815 0.0566651
27.2561 11.6901 -10.547
47.5372 35.609 0.499346
20.3772 36.6726 9.0288
48.3291 39.7275 0.189678
37.4737 0.251778 -0.832773
3.30973 16.6143 -0.381385
44.3022 28.3303 2.9582
40.2829 41.3923 1.98923
14.9403 25.3517 -2.92538
40.8551 9.39054 -0.671222
17.9083 47.2182 4.68347
27.9763 4.81582 -9.48031
16.4327 31.7072 -1.36067
30.9061 37.083 8.73361
15.7002 37.991 4.84817
22.9423 8.87936 -9.72606
14.89 21.778 0.100788
2.21259 5.04929 0.0439246
46.8047 47.6821 0.0702672
10.8432 16.3244 0.76936
12.9017 15.3417 2.45785
12.8269 36.9869 1.04092
46.5728 0.89114 -0.0304677
25.8812 0.52034 -3.74926
12.4256 40.3119 2.64612
27.6406 42.3154 14.4506
24.4407 6.23951 -10.6182
31.4631 3.47301 -5.76626
40.7697 4.80819 -0.78623
2.17902 14.8122 -0.132019
18.0181 44.0535 8.11325
7.11234 25.0801 -3.68669
32.812 0.474564 -2.32659
22.6386 12.4958 -3.8286
3.45012 35.3114 -0.54952
41.6456 43.6369 1.03947
19.4861 37.0586 8.67395
2.17139 18.7551 -0.545631
12.0151 41.85 2.52885
32.5632 17.5939 0.569923
22.5028 8.21406 -9.36762
33.43 34.7362 4.97246
2.97098 47.7981 0.0443378
41.7402 18.5736 3.55503
5.32548 38.5952 -0.165023
47.3556 2.96792 -0.0288273
42.6695 22.2755 4.31511
7.31834 45.6191 0.401306
30.398 12.1525 -9.02311
28.2113 12.2562 -9.74877
39.8938 13.3427 0.629121
11.8824 20.6977 -1.82928
22.6218 31.7225 2.5919
34.8811 33.8084 4.49896
37.4676 23.188 6.94476
6.87277 15.4759 -0.154563
39.0835 9.83459 -1.41494
28.4005 38.6181 12.99
10.1077 14.5772 0.928412
43.2447 9.30967 -0.126615
45.0285 40.7941 0.522082
5.74816 46.0952 0.201047
18.5232 48.5534 3.70659
8.38343 28.5119 -4.31776
46.0891 3.98724 -0.0649286
39.8892 3.95367 -0.948459
19.7638 3.37077 -3.95714
19.2785 16.8584 7.12768
26.7632 48.4664 5.59809
26.0552 49.3469 4.50755
33.8298 24.7032 4.7046
21.9184 37.3424 11.5473
45.1369 8.75729 -0.0154277
34.2921 1.23753 -2.23521
16.5136 7.08029 -2.09342
46.9756 5.18509 -0.0379627
33.8618 1.94403 -2.88959
18.244 34.0464 2.70191
38.5113 6.58437 -2.00071
21.7017 2.09662 -4.15495
7.38548 5.974 0.187068
30.195 32.522 2.4521
20.7633 34.8018 6.04261
38.1085 21.778 6.49027
25.4265 19.2358 3.55528
42.3566 27.8802 4.45034
26.0674 34.0068 5.15824
27.3705 46.6811 8.22699
12.6942 1.38401 -0.221079
24.4072 15.1875 -0.126941
6.92007 33.6192 -1.78032
40.492 6.01672 -0.976075
34.8766 45.4009 4.24067
27.2835 1.99286 -5.52833
9.62706 37.8903 0.102619
35.2214 15.0151 -0.333833
30.8573 30.9168 1.62117
23.2124 38.2061 13.741
34.6507 44.8561 4.82573
19.2175 45.4299 7.82697
1.1948 8.79238 0.0402872
2.00964 27.2362 -1.05239
3.20292 46.5224 0.0610288
49.4613 27.2942 0.683421
2.85653 16.924 -0.388455
23.6152 18.3706 5.5075
30.1187 10.3183 -11.2214
37.9192 31.9346 4.80086
0.184637 27.3232 -0.559211
26.8746 30.4163 0.581361
2.9313 41.7966 0.0283331
13.4571 36.227 0.794207
22.1259 24.4346 4.37885
44.5906 6.56606 -0.145576
17.246 28.5623 -1.30143
40.0098 18.0975 3.9611
25.7118 14.7038 -2.92658
24.8054 0.547808 -3.65128
18.3294 15.479 5.76476
40.9864 33.2942 3.2514
15.7811 17.4017 4.85151
8.33918 44.0031 0.690389
48.9608 11.1194 0.108277
29.9417 23.3802 0.927474
20.9601 36.6939 9.61888
12.5843 45.1079 2.34416
3.54015 25.4448 -1.68738
47.4868 4.99893 -0.0272559
25.8843 14.9556 -2.57378
21.5369 18.4744 7.49938
38.4396 38.7677 3.50774
4.4496 40.3836 0.0108691
9.68047 17.3528 -0.303681
32.0902 46.2706 5.73882
38.5937 1.9303 -0.94883
31.3044 39.111 10.497
40.6888 47.6547 0.636784
6.57521 20.6076 -2.07806
40.3653 17.7679 3.64265
33.8099 41.1084 7.80137
27.4407 45.2986 10.5349
31.547 17.1743 -0.571144
10.6388 3.78887 -0.00137496
4.94552 30.9168 -1.8402
25.8858 13.7242 -5.3728
32.8242 0.112919 -2.09033
32.1757 36.1278 6.6974
43.0738 33.195 2.30919
2.87027 29.9387 -1.16331
46.7788 8.16065 0.00814975
45.2116 24.7353 2.68072
26.3344 39.4787 15.317
5.86108 35.3282 -0.941844
47.8744 22.0298 1.15794
45.3108 19.8309 2.04489
43.3332 16.184 1.82136
38.9233 7.73949 -1.80875
32.4549 13.0345 -5.78114
37.4706 49.5956 0.913599
30.0424 43.8749 10.5514
44.9431 14.7954 0.961151
8.78628 22.9804 -3.88315
46.466 39.111 0.410269
12.9658 37.7575 1.77136
44.113 48.4664 0.163584
43.3439 25.2983 4.05968
33.4574 10.5625 -7.04378
8.55892 49.4522 0.28254
28.6477 40.8872 14.169
13.3488 17.42 2.1935
18.8376 14.6825 4.67102
28.8858 49.9908 3.2503
13.7715 11.4338 1.54146
15.5629 44.4197 5.09803
11.3407 43.4416 1.96829
43.5362 44.0794 0.528696
44.9355 45.0377 0.270092
31.3211 3.88501 -6.34112
43.3821 24.0013 4.00757
47.7874 15.6041 0.543665
11.298 1.75787 -0.0742014
47.8256 32.0673 0.772628
12.6682 43.9009 2.76307
37.0266 4.39161 -2.38411
15.4546 7.60521 -1.14439
35.6822 21.2455 5.54335
30.0516 7.50908 -11.2323
37.4035 14.2155 0.344208
49.4095 26.606 0.716408
32.6914 18.3706 1.39286
23.6198 23.719 4.04614
42.7534 2.04932 -0.228984
26.8014 14.127 -5.32542
33.8878 4.94858 -5.18162
49.06 24.8909 0.8369
7.7517 48.5855 0.267257
21.3843 1.44658 -3.40045
37.8231 8.16675 -2.59142
6.24866 17.0446 -0.64958
47.3434 9.9765 0.091638
11.7542 11.568 1.3228
49.1134 43.2813 0.0716736
12.1174 11.3132 1.31063
42.3872 0.8652 -0.199584
32.3237 6.29749 -7.89518
37.2234 37.2478 4.34503
29.7418 36.6329 8.85344
1.58391 8.62148 0.0480556
30.5429 14.5619 -4.96181
1.50609 33.607 -0.451015
3.69579 33.6879 -0.859948
29.6426 38.8592 12.098
30.3888 41.9782 11.8577
42.4986 28.6126 4.14332
1.66021 30.1065 -0.781253
1.67699 42.1964 0.0128899
2.08136 11.6733 0.0249103
39.4436 38.6212 2.87958
12.2669 46.9085 1.58357
43.8932 22.2587 3.40499
38.0642 36.3598 3.8556
34.0983 48.7167 2.38375
49.2004 36.198 0.252668
20.481 24.9367 3.81065
35.2275 21.6437 5.4062
20.7648 42.6023 12.757
11.5543 0.109867 -0.0642791
26.7968 8.90072 -13.031
33.3934 0.610371 -2.20623
42.5764 13.7257 0.986294
0.428785 41.0062 -0.0139394
38.7661 47.3495 1.18266
10.0299 49.6368 0.431306
44.0397 7.6632 -0.164893
41.789 42.9182 1.10093
18.5476 11.0218 -1.09332
31.2403 35.4564 6.22058
29.8273 45.7595 8.21258
15.5507 34.2418 0.296992
26.4595 32.4564 2.49865
8.98007 43.4919 0.897501
29.8074 29.9966 0.705573
40.9543 31.6904 3.8968
39.1247 1.49541 -0.728151
14.5375 37.4157 2.94113
20.3452 29.1452 1.46368
18.1433 15.4805 5.74628
23.9006 42.0515 15.582
48.2604 49.9771 0.0190835
1.83111 46.1287 0.0323801
26.0369 35.7799 8.95276
19.5379 20.098 7.25096
15.5293 5.06455 -1.47102
32.4763 16.6677 -0.548694
26.4153 0.407423 -3.65222
23.0918 32.9463 3.89713
8.99228 21.0349 -2.82262
18.3447 39.1629 9.59834
24.2805 43.7742 13.6818
33.0897 29.7418 3.26382
47.0305 45.2773 0.113822
9.65606 35.8196 -1.02582
34.4539 27.076 5.14488
48.9425 13.2252 0.21445
18.4927 20.0339 6.51195
3.30821 45.0407 0.0736009
4.42976 19.747 -1.18741
26.6121 22.7409 1.72873
33.668 29.4748 3.83542
1.67547 45.0499 0.031465
43.4751 12.1479 0.437691
40.521 48.4924 0.540681
31.5165 28.016 1.86558
27.6498 8.7817 -13.0673
7.98364 9.51414 0.435797
1.72277 27.0501 -0.963998
43.1394 49.8886 0.153675
45.9212 40.0128 0.43191
43.0753 7.15201 -0.315635
32.3099 18.1143 0.884724
11.5101 49.9557 0.605233
40.524 40.7407 1.97456
30.4453 46.881 6.21932
46.0784 12.5187 0.374408
17.4535 25.7897 0.127234
48.6236 9.82086 0.0671336
42.4757 4.72884 -0.397922
35.4473 21.4866 5.4981
11.8656 20.9922 -2.11455
0.553911 22.8523 -0.587084
2.57118 9.88342 0.0682859
14.6168 47.1435 2.64301
4.19172 9.75829 0.135807
16.1138 43.2981 6.38254
1.77923 44.8836 0.0332725
18.9856 34.2692 3.72424
7.16117 12.7003 0.342914
7.0925 14.8824 0.0168197
21.6239 27.0562 2.74209
10.8127 3.30973 -0.0278379
37.7499 43.9222 2.85952
36.0729 35.2168 4.64849
13.2206 21.2287 -1.2713
41.1359 14.6397 1.52543
24.4194 39.3292 15.4982
31.4585 10.6815 -9.55949
32.6197 33.6634 4.11659
17.9266 14.0553 3.98476
20.5863 16.2084 6.13647
8.77254 42.5626 0.840363
32.4091 37.2509 7.77392
30.5155 9.54924 -11.1976
24.3522 14.0477 -2.66881
48.1948 44.4319 0.0838879
9.57213 27.9626 -5.02904
30.2515 29.3085 0.821458
